ano,mes,customer_city_codes,customer_state_codes
2017,12,3576,25
2017,5,845,8
2018,8,1868,15
2017,7,2001,25
2017,10,1186,10
2017,10,3737,25
2018,5,3576,25
2018,5,3576,25
2017,7,3576,25
2017,5,2249,1
2017,9,485,17
2018,3,1804,25
2017,5,2077,25
2017,8,2025,23
2018,6,411,18
2018,5,2728,25
2017,6,1778,25
2017,9,3109,10
2017,11,3136,18
2017,3,1919,18
2018,3,3288,22
2018,8,2537,22
2017,10,3476,10
2017,7,3576,25
2018,3,704,25
2018,8,163,8
2017,6,575,8
2017,3,3576,25
2017,11,1620,15
2018,6,2428,19
2017,7,2564,15
2017,12,451,10
2018,1,817,25
2017,11,2248,4
2018,6,3136,18
2017,9,704,25
2018,2,3262,25
2017,7,2487,18
2018,5,3136,18
2018,4,3136,18
2018,2,3136,18
2017,8,1504,17
2017,11,3576,25
2018,1,2624,22
2018,1,2624,22
2018,6,3136,18
2017,10,1368,5
2017,12,3396,25
2017,11,162,13
2017,8,1127,25
2018,2,2660,5
2018,2,943,10
2017,10,478,23
2017,3,340,25
2017,8,451,10
2018,3,2329,25
2017,11,3593,25
2018,7,612,23
2017,10,897,22
2017,10,897,22
2017,10,897,22
2017,10,897,22
2017,9,3288,22
2017,10,2561,1
2017,10,2561,1
2018,1,1230,18
2018,2,282,25
2018,5,3291,4
2018,1,1484,4
2017,10,1741,4
2017,8,556,6
2018,7,2566,10
2017,8,736,25
2017,8,736,25
2017,7,3396,25
2018,4,2512,22
2017,9,3576,25
2018,7,171,25
2017,10,149,25
2018,5,976,7
2017,7,1657,25
2018,3,3538,22
2017,9,3465,18
2017,12,3576,25
2017,8,4071,10
2017,9,3136,18
2017,8,3033,18
2018,5,3136,18
2017,10,3576,25
2018,1,3576,25
2018,1,3576,25
2018,2,244,10
2017,9,556,6
2017,11,1938,25
2018,3,1037,10
2018,2,3003,25
2017,9,3136,18
2017,9,3136,18
2018,4,3136,18
2017,5,3744,25
2017,8,451,10
2018,6,3576,25
2018,6,2001,25
2017,9,1376,25
2017,8,3576,25
2017,10,3136,18
2017,9,3067,15
2017,9,3136,18
2018,5,721,4
2018,5,721,4
2018,3,1139,17
2017,11,3136,18
2018,4,3576,25
2017,8,1243,25
2018,8,3409,25
2018,1,1372,17
2018,4,3576,25
2018,4,1139,17
2018,5,3576,25
2018,5,2128,18
2018,5,3415,25
2018,3,1439,8
2018,3,2001,25
2018,2,3576,25
2018,3,3228,4
2018,7,3136,18
2018,2,149,25
2018,5,3754,25
2018,4,1980,23
2018,3,3136,18
2018,7,2068,4
2018,5,3576,25
2018,2,4063,7
2018,2,4063,7
2018,1,451,10
2018,2,1523,25
2018,4,175,25
2018,7,2579,25
2018,3,1969,19
2018,2,3576,25
2018,2,3534,25
2018,2,349,22
2018,2,897,22
2018,6,3136,18
2018,6,3576,25
2018,6,3576,25
2018,3,3038,17
2018,1,1592,10
2018,4,3576,25
2018,2,1139,17
2018,6,2139,1
2018,2,3534,25
2018,2,3993,10
2018,4,2128,18
2018,5,3288,22
2018,4,3576,25
2018,4,3719,12
2018,5,3576,25
2018,3,3136,18
2018,5,1139,17
2017,2,556,6
2017,2,2444,18
2018,8,3576,25
2017,5,3968,23
2017,5,1052,17
2017,6,3576,25
2017,6,3576,25
2017,6,3576,25
2017,6,3576,25
2018,8,3576,25
2018,2,1403,10
2017,1,3081,18
2018,2,3576,25
2018,2,1088,25
2017,1,1129,12
2017,1,3744,25
2018,2,2101,17
2018,5,446,13
2018,5,3576,25
2018,4,1822,25
2018,6,3576,25
2018,6,3576,25
2018,5,451,10
2017,9,2906,10
2018,7,1037,10
2018,7,3288,22
2018,7,3288,22
2018,6,4085,23
2018,2,3576,25
2018,4,451,10
2018,5,3180,20
2018,1,3576,25
2018,7,1139,17
2018,6,1352,23
2018,8,3396,25
2018,8,3396,25
2017,7,2846,25
2018,2,2945,22
2017,5,1490,17
2017,11,3136,18
2017,11,3576,25
2018,3,3331,25
2017,11,922,25
2018,2,3396,25
2018,2,3529,25
2017,9,3546,9
2017,10,3414,25
2017,10,556,6
2017,11,349,22
2018,3,3396,25
2018,6,3576,25
2018,6,451,10
2017,5,2945,22
2018,6,3737,25
2018,7,3719,12
2018,7,3109,10
2018,5,1521,25
2017,12,1037,10
2017,11,1900,25
2017,12,3576,25
2018,1,1766,10
2018,3,3136,18
2018,3,2001,25
2018,3,3529,25
2017,11,3136,18
2018,2,1507,7
2017,11,630,7
2018,3,1980,23
2018,1,4023,10
2017,11,451,10
2017,11,451,10
2017,11,1148,10
2017,11,3136,18
2017,11,1035,18
2017,11,1035,18
2017,11,1035,18
2017,11,1035,18
2018,3,2291,18
2017,11,2579,25
2017,11,4063,7
2017,11,4063,7
2017,11,2945,22
2017,11,2945,22
2017,11,2945,22
2017,11,3136,18
2018,2,704,25
2018,2,704,25
2018,1,411,18
2018,1,3409,25
2018,1,3409,25
2017,11,2798,18
2018,1,2834,17
2018,1,2834,17
2018,3,2,10
2017,11,1657,25
2018,3,75,22
2018,3,75,22
2018,1,2492,18
2018,1,2492,18
2018,1,428,25
2017,11,3617,25
2017,11,3617,25
2017,12,3136,18
2017,12,3136,18
2017,11,2071,10
2017,11,140,11
2017,12,1799,18
2017,12,1799,18
2017,12,1877,25
2018,2,704,25
2018,3,2849,25
2018,3,2849,25
2018,3,2173,2
2018,1,428,25
2017,8,451,10
2017,7,2579,25
2017,4,2945,22
2018,1,3576,25
2018,1,3576,25
2018,1,3576,25
2017,7,3559,9
2018,2,84,7
2018,1,3576,25
2018,1,1324,22
2018,2,949,17
2018,2,949,17
2017,10,1484,4
2017,11,1199,4
2017,11,1199,4
2018,8,3576,25
2017,12,206,8
2017,9,826,7
2018,2,2706,23
2017,11,3576,25
2017,2,451,10
2018,8,1907,25
2018,8,1907,25
2018,7,1139,17
2018,8,4052,25
2018,8,4052,25
2018,8,4052,25
2018,8,4052,25
2018,4,2626,26
2018,7,3576,25
2018,7,3576,25
2018,7,3576,25
2017,12,3576,25
2018,8,3576,25
2018,8,3576,25
2018,1,359,23
2018,6,3576,25
2018,7,3228,4
2017,10,3576,25
2018,7,3576,25
2018,7,3576,25
2018,2,2353,25
2018,6,3576,25
2018,6,3576,25
2018,6,3576,25
2018,5,704,25
2018,7,1523,25
2018,8,3067,15
2018,8,3067,15
2018,8,3067,15
2018,7,2444,18
2018,8,3409,25
2018,7,2326,25
2017,10,737,18
2018,5,25,25
2018,7,3819,4
2018,5,778,22
2018,6,3136,18
2018,7,3576,25
2018,7,1804,25
2017,11,3409,25
2018,1,1647,23
2018,7,3576,25
2018,4,3529,25
2018,1,4073,18
2018,1,4073,18
2018,1,3331,25
2018,1,3331,25
2018,3,320,25
2018,3,1680,10
2017,11,3858,15
2018,5,3903,25
2018,6,75,22
2018,5,1125,0
2018,4,2428,19
2018,5,359,23
2018,5,3576,25
2017,9,556,6
2017,7,478,23
2017,7,478,23
2017,7,478,23
2017,9,2728,25
2017,3,3576,25
2017,8,2846,25
2017,8,2846,25
2017,8,2846,25
2017,11,2338,25
2018,3,83,10
2018,1,1523,25
2018,1,1230,18
2018,1,2765,10
2017,11,3136,18
2017,12,3136,18
2017,12,428,25
2017,11,704,25
2017,11,3136,18
2018,2,3536,17
2018,4,3028,17
2018,4,3028,17
2018,4,3028,17
2018,4,3028,17
2017,12,3722,15
2018,4,1610,7
2017,12,2945,22
2018,2,1804,25
2017,12,2853,17
2017,10,2655,25
2017,10,2001,25
2017,11,2797,15
2018,1,3136,18
2017,11,3136,18
2018,3,3109,10
2017,10,3136,18
2017,11,3576,25
2017,12,3928,10
2018,1,2720,18
2018,1,3576,25
2017,12,2650,18
2017,11,1230,18
2017,10,1855,25
2017,12,3473,18
2018,2,3067,15
2017,11,1121,25
2017,10,3228,4
2018,4,1523,25
2018,1,2503,12
2017,11,3409,25
2017,12,3529,25
2018,1,3019,18
2018,4,1789,5
2017,8,468,10
2017,11,1617,10
2017,12,1994,19
2017,11,2605,9
2017,12,3228,4
2018,3,1376,25
2017,11,2964,4
2017,11,3076,25
2018,4,3576,25
2017,12,3822,16
2017,11,3136,18
2018,3,704,25
2018,2,1919,18
2017,12,2801,7
2017,12,1352,23
2018,3,1523,25
2018,4,2650,18
2017,11,419,25
2018,1,1375,23
2018,3,3843,9
2017,10,2838,7
2017,12,1738,18
2017,12,3500,23
2017,10,1523,25
2018,3,3473,18
2017,12,54,8
2017,11,3389,22
2017,10,3534,25
2017,10,3576,25
2017,10,1603,23
2017,12,757,25
2017,11,4085,23
2018,1,1245,25
2017,12,3136,18
2017,12,2783,25
2017,10,206,8
2017,11,3451,18
2017,12,3130,25
2017,12,1381,25
2017,11,3576,25
2017,12,3878,22
2018,2,3576,25
2017,12,3052,5
2017,12,1139,17
2017,12,2849,25
2018,2,3136,18
2017,7,3136,18
2017,10,3822,16
2017,11,2849,25
2018,1,2697,9
2018,1,136,22
2017,11,1129,12
2018,3,704,25
2018,4,808,25
2017,11,556,6
2017,11,2650,18
2018,3,446,13
2018,3,1511,10
2018,1,3669,7
2018,2,206,8
2018,2,1139,17
2017,12,3576,25
2017,12,3576,25
2017,11,2793,25
2017,12,1804,25
2017,11,870,13
2017,11,474,25
2018,3,3546,9
2017,8,3136,18
2018,3,3136,18
2018,3,3576,25
2018,1,3396,25
2018,2,3576,25
2018,2,1352,23
2017,7,3136,18
2018,2,451,10
2018,3,2771,22
2018,2,2868,25
2018,2,2868,25
2018,2,2868,25
2018,2,2868,25
2018,3,3136,18
2018,3,3576,25
2018,2,3754,25
2018,6,3576,25
2017,12,206,8
2018,5,359,23
2018,4,3136,18
2017,11,1352,23
2018,4,2139,1
2018,7,1088,25
2017,12,1088,25
2017,12,2070,25
2018,6,2428,19
2018,7,3109,10
2017,11,1616,25
2017,12,1088,25
2017,12,3576,25
2017,12,3576,25
2018,7,3136,18
2018,8,1350,17
2018,8,1350,17
2018,2,3124,18
2018,2,3124,18
2018,5,3067,15
2018,4,3067,15
2018,8,1860,25
2018,6,3136,18
2018,8,1872,25
2018,3,2270,25
2018,5,2579,25
2018,2,3136,18
2017,11,3576,25
2017,12,1991,5
2018,2,3754,25
2017,11,3136,18
2018,1,1872,25
2017,11,225,24
2017,8,1749,18
2018,8,1860,25
2017,12,3576,25
2018,5,649,25
2018,3,4073,18
2018,6,817,25
2018,6,817,25
2018,8,2981,4
2018,1,2657,18
2018,1,2657,18
2018,1,92,10
2018,5,1230,18
2018,2,212,7
2018,6,451,10
2018,6,630,7
2017,9,3576,25
2018,4,2945,22
2017,12,3112,25
2018,6,3606,10
2018,5,2329,25
2018,6,2579,25
2018,2,3409,25
2018,8,274,17
2018,6,1793,25
2018,6,3136,18
2017,10,2139,1
2018,8,2579,25
2018,2,1420,25
2018,8,3136,18
2018,4,1171,10
2018,4,3288,22
2017,11,3415,25
2017,10,2588,25
2018,5,3576,25
2018,6,722,11
2018,6,3136,18
2018,5,3136,18
2018,6,2579,25
2018,8,1412,23
2018,8,1412,23
2018,1,737,18
2018,8,3576,25
2018,8,3109,10
2017,12,3754,25
2018,8,3576,25
2018,6,3607,4
2018,5,3136,18
2018,5,1439,8
2017,12,3136,18
2018,5,3576,25
2018,4,2087,25
2018,4,2087,25
2018,4,2209,19
2018,8,3576,25
2018,5,3003,25
2018,7,3136,18
2018,7,416,4
2018,5,817,25
2018,2,4025,22
2017,11,2588,25
2018,5,3576,25
2018,2,2128,18
2018,2,2128,18
2018,5,320,25
2018,3,3105,25
2018,6,2579,25
2018,1,3576,25
2017,12,3576,25
2017,12,3576,25
2018,8,3576,25
2018,5,3576,25
2018,5,3576,25
2018,5,1974,14
2017,11,2487,18
2018,2,3576,25
2018,3,3981,8
2018,8,1841,10
2017,5,3576,25
2017,9,3576,25
2017,12,4063,7
2017,6,1142,19
2017,12,1657,25
2017,6,3546,9
2017,5,492,25
2017,5,2906,10
2017,11,3376,10
2017,5,3409,25
2017,6,2777,5
2017,6,4063,7
2017,4,361,23
2018,6,3988,9
2018,7,428,25
2017,10,3576,25
2018,2,1807,25
2018,4,3746,18
2018,7,3576,25
2018,7,3576,25
2018,7,3576,25
2018,2,1056,10
2018,4,609,25
2018,6,1124,17
2018,7,2103,25
2018,4,4073,18
2018,7,1904,25
2018,2,411,18
2017,9,3136,18
2017,11,3576,25
2018,3,3576,25
2017,10,2524,13
2017,10,3136,18
2018,3,3804,25
2018,3,2579,25
2018,8,2727,25
2018,8,2727,25
2018,8,2727,25
2018,8,2727,25
2018,6,1467,15
2018,6,1467,15
2017,12,1849,25
2017,9,3619,10
2018,6,1884,4
2017,11,3136,18
2018,6,3136,18
2018,3,3136,18
2017,11,2945,22
2018,7,2288,18
2018,5,1600,25
2018,7,2095,7
2017,11,3136,18
2018,2,3576,25
2018,2,2880,17
2018,2,3576,25
2018,7,3576,25
2017,7,817,25
2017,7,817,25
2017,9,3576,25
2017,11,411,18
2017,11,411,18
2017,12,556,6
2018,5,3136,18
2017,11,4073,18
2017,10,3576,25
2018,6,1305,10
2018,3,3576,25
2017,9,3745,14
2017,10,3124,18
2018,3,686,10
2018,3,686,10
2018,4,1179,8
2018,3,468,10
2018,3,2722,1
2017,11,2264,9
2018,4,1778,25
2017,9,1168,25
2018,5,3356,25
2018,6,2492,18
2018,6,3576,25
2018,6,3576,25
2018,8,3576,25
2017,10,3576,25
2018,3,2329,25
2018,3,2329,25
2018,8,1352,23
2017,11,3576,25
2017,9,2623,15
2017,8,3500,23
2018,2,2079,25
2018,3,2672,17
2018,4,1762,23
2018,7,3397,10
2018,2,630,7
2017,11,2492,18
2018,3,3069,13
2018,3,3576,25
2018,1,3128,11
2017,10,451,10
2018,6,3136,18
2018,2,3576,25
2017,11,278,10
2017,11,278,10
2017,11,278,10
2018,5,2513,17
2018,2,3228,4
2018,2,3228,4
2018,3,2156,18
2018,3,2156,18
2018,3,1974,14
2018,1,625,22
2017,9,556,6
2018,2,2555,16
2017,11,3576,25
2017,11,3928,10
2018,5,3136,18
2018,6,3576,25
2018,5,2447,18
2017,12,3576,25
2017,12,3576,25
2018,5,3263,22
2017,12,451,10
2018,4,2373,10
2018,4,2373,10
2018,1,244,10
2017,11,722,11
2017,11,722,11
2018,6,704,25
2018,1,3445,22
2018,2,3902,17
2018,3,3576,25
2018,3,3576,25
2018,3,3576,25
2018,3,451,10
2018,5,3136,18
2018,3,2101,17
2017,10,2128,18
2018,5,3576,25
2017,11,3576,25
2018,2,451,10
2018,3,451,10
2018,1,3409,25
2018,4,3576,25
2017,11,897,22
2018,1,3135,4
2018,5,1129,12
2018,1,2993,25
2018,3,3576,25
2018,1,2329,25
2018,1,2329,25
2017,12,3576,25
2017,12,2095,7
2018,3,3263,22
2018,4,1523,25
2017,12,3112,25
2017,12,3112,25
2018,6,263,25
2018,8,1301,10
2018,4,446,13
2018,6,3529,25
2018,2,1139,17
2017,7,3136,18
2018,3,2728,25
2018,5,1139,17
2018,6,2498,10
2018,4,3414,25
2018,3,3396,25
2018,3,3576,25
2018,7,3576,25
2018,2,2001,25
2017,6,1813,5
2018,2,3838,23
2017,9,3228,4
2017,9,2890,8
2017,8,3133,18
2017,5,1368,5
2017,4,2113,4
2017,8,451,10
2017,8,3940,10
2017,4,194,17
2017,9,1549,2
2018,2,3288,22
2018,2,1352,23
2018,1,451,10
2017,6,1131,10
2017,6,3576,25
2017,11,171,25
2017,4,1309,22
2017,2,1245,25
2017,2,1245,25
2018,1,2128,18
2017,8,1371,9
2017,7,1352,23
2017,9,3136,18
2017,9,3136,18
2018,5,3313,25
2017,8,3576,25
2017,12,1255,18
2017,2,2270,25
2017,8,3529,25
2017,10,2636,25
2017,7,2579,25
2017,9,2984,25
2017,9,2984,25
2017,10,451,10
2017,10,451,10
2017,6,1457,10
2017,9,513,18
2018,3,3136,18
2017,11,334,25
2017,6,1523,25
2017,7,3576,25
2017,12,1523,25
2017,7,3576,25
2018,1,3576,25
2017,3,3130,25
2017,8,2321,9
2017,8,2321,9
2017,6,2206,22
2017,6,2206,22
2018,2,1221,11
2018,2,1221,11
2017,8,2984,25
2017,11,3534,25
2017,11,3576,25
2017,11,1129,12
2018,6,3136,18
2018,3,3964,22
2017,6,411,18
2017,4,227,5
2017,11,879,10
2017,5,3837,25
2018,7,815,10
2017,7,3576,25
2018,1,3136,18
2018,2,3136,18
2018,6,276,10
2017,7,2329,25
2017,12,3228,4
2017,9,843,10
2018,2,2660,5
2018,2,2660,5
2017,12,3459,10
2017,10,3576,25
2017,6,3539,10
2017,5,269,18
2017,2,3295,13
2017,10,451,10
2017,8,1468,22
2018,3,2537,22
2017,11,2487,18
2017,2,320,25
2017,2,320,25
2017,6,3940,10
2017,5,1088,25
2017,11,3136,18
2017,10,3409,25
2017,9,3381,22
2017,12,1512,25
2017,11,3576,25
2017,7,274,17
2017,10,244,10
2017,2,2069,23
2018,2,3576,25
2017,9,3067,15
2017,7,1331,25
2017,10,897,22
2017,10,897,22
2017,10,897,22
2017,6,3872,25
2017,6,3576,25
2017,6,1148,10
2017,8,1381,25
2017,10,1376,25
2017,6,3576,25
2018,1,3576,25
2017,5,530,11
2017,12,3737,25
2017,9,1816,11
2017,10,1468,22
2017,12,3576,25
2017,9,3136,18
2017,12,3576,25
2017,5,3576,25
2017,3,2720,18
2017,3,2720,18
2017,8,3576,25
2017,4,1974,14
2018,2,3979,25
2018,2,3979,25
2017,10,3136,18
2017,7,2001,25
2017,8,451,10
2017,8,736,25
2017,7,3459,10
2018,1,3992,25
2017,2,3576,25
2017,4,625,22
2017,9,1592,10
2018,5,2579,25
2017,12,1244,25
2017,5,1088,25
2017,7,3356,25
2017,11,3754,25
2018,8,556,6
2018,2,550,25
2017,10,3576,25
2017,6,446,13
2017,4,3560,17
2017,12,3968,23
2018,1,3576,25
2017,12,3576,25
2017,12,3576,25
2018,5,1381,25
2017,10,1139,17
2017,8,3141,23
2017,3,130,25
2017,6,2492,18
2017,3,411,18
2017,7,1523,25
2017,10,3396,25
2017,11,2776,23
2018,1,2945,22
2017,7,3737,25
2018,1,4064,4
2017,11,3136,18
2017,8,1319,4
2017,4,446,1
2017,4,446,1
2017,11,2432,23
2017,9,2626,17
2017,9,2626,17
2018,1,3149,25
2017,7,2673,11
2017,2,3356,25
2017,3,2428,19
2017,3,3904,10
2017,9,3822,16
2017,11,2823,25
2017,8,1127,25
2017,8,1127,25
2017,7,54,8
2017,7,3415,25
2017,10,2460,11
2017,10,2460,11
2017,10,2460,11
2017,10,2460,11
2017,2,3737,25
2017,8,704,25
2018,1,2849,25
2017,4,3576,25
2017,12,556,6
2017,12,556,6
2017,2,3754,25
2017,4,1749,18
2018,3,2976,10
2017,9,274,17
2017,9,1983,25
2017,8,3576,25
2017,11,2101,17
2017,11,3576,25
2017,9,2917,17
2017,9,2917,17
2018,7,2967,20
2018,1,704,25
2017,7,3576,25
2018,2,2258,17
2017,8,3576,25
2017,11,3049,4
2017,11,2329,25
2017,8,2626,26
2017,12,892,5
2017,8,1647,23
2017,11,2984,25
2017,11,3207,10
2017,11,3207,10
2017,11,3207,10
2017,12,556,6
2017,8,2626,26
2017,10,3576,25
2018,1,2865,25
2017,10,344,9
2017,5,2373,10
2018,5,1083,25
2018,1,3964,22
2018,2,1523,25
2018,3,976,7
2017,5,2230,17
2017,9,2896,25
2017,9,2430,18
2017,9,2430,18
2017,8,1877,25
2017,6,1331,25
2017,5,3576,25
2017,5,2579,25
2018,1,864,17
2017,7,3356,25
2017,5,2862,10
2017,5,2862,10
2017,7,1368,5
2017,7,1368,5
2017,11,3737,25
2017,3,1996,10
2017,11,2161,25
2018,5,2976,10
2018,3,556,6
2017,12,2945,22
2017,4,3278,13
2017,9,2153,23
2018,1,3136,18
2017,8,1980,23
2017,7,3576,25
2017,3,2252,25
2017,10,3576,25
2017,7,1523,25
2017,5,3067,15
2017,5,3067,15
2017,10,478,23
2017,9,3197,10
2018,5,3576,25
2018,3,3576,25
2017,7,2139,1
2017,7,3136,18
2017,5,1437,8
2017,6,3576,25
2017,7,446,13
2017,7,3576,25
2018,1,3576,25
2017,10,3576,25
2017,12,2428,19
2017,8,3028,17
2017,11,2823,25
2017,10,3136,18
2017,9,3136,18
2017,6,3576,25
2017,7,2896,25
2017,3,413,17
2018,8,3938,17
2018,2,3228,4
2017,10,4050,7
2018,3,94,17
2017,4,3228,4
2018,6,3500,23
2017,9,2165,24
2018,1,3076,25
2017,11,3576,25
2017,5,252,1
2018,1,1139,17
2017,8,3130,25
2017,2,1657,25
2018,2,1547,25
2017,2,94,17
2017,10,2984,25
2017,5,699,14
2017,8,3576,25
2017,4,3576,25
2017,6,2492,18
2017,11,1592,10
2017,7,3136,18
2017,12,2620,23
2017,11,2056,15
2017,6,3396,25
2018,7,556,6
2017,7,1235,25
2017,6,2673,11
2017,5,3576,25
2017,5,3576,25
2017,5,3576,25
2017,5,3576,25
2017,5,3576,25
2017,8,451,10
2017,8,451,10
2017,6,1828,25
2017,4,3576,25
2017,3,1088,25
2017,3,1088,25
2017,5,3576,25
2017,8,1352,23
2017,7,1909,10
2017,7,1909,10
2017,3,1980,23
2017,5,3576,25
2017,7,4063,7
2018,2,3356,25
2018,3,2199,5
2018,3,769,22
2018,3,1990,4
2018,2,1974,14
2018,3,3576,25
2018,2,2001,25
2018,1,1139,17
2018,2,3749,25
2018,6,3534,25
2017,2,704,25
2017,4,577,25
2017,3,3136,18
2017,3,3136,18
2017,3,3136,18
2017,1,1937,22
2018,8,704,25
2018,8,2001,25
2017,12,451,10
2017,11,3576,25
2018,4,826,7
2017,12,3493,10
2017,12,3493,10
2017,12,3493,10
2018,7,2864,10
2017,9,1849,25
2017,10,3804,25
2017,10,3804,25
2017,7,1381,25
2017,12,220,17
2018,7,3067,15
2018,8,2967,20
2018,8,2967,20
2017,9,704,25
2018,5,2579,25
2018,5,2101,17
2018,4,2564,15
2018,8,3979,25
2018,6,3356,25
2017,12,2173,2
2018,8,3576,25
2017,11,3453,19
2017,9,3356,25
2017,9,3356,25
2017,3,954,22
2017,10,3136,18
2017,10,3136,18
2017,10,3136,18
2017,10,3136,18
2017,10,3136,18
2017,10,3136,18
2017,10,3136,18
2017,10,3136,18
2017,10,3136,18
2017,10,3136,18
2017,10,3136,18
2017,10,3136,18
2017,3,3228,4
2017,11,1991,5
2018,7,69,4
2018,1,1515,25
2018,8,3576,25
2017,1,3350,22
2017,5,1368,5
2018,2,3576,25
2018,2,3609,22
2018,2,3576,25
2018,1,3576,25
2018,3,3409,25
2018,3,3033,18
2017,9,99,12
2017,8,3737,25
2017,11,699,14
2018,8,1523,25
2018,2,1139,17
2018,4,1139,17
2018,1,1807,25
2017,11,607,18
2017,11,1352,23
2018,1,2071,10
2018,6,1523,25
2018,3,2714,14
2018,3,2714,14
2018,3,2714,14
2018,3,2714,14
2018,3,3356,25
2017,11,1121,25
2017,8,446,13
2018,1,3409,25
2018,4,3228,4
2017,12,1877,25
2017,7,2945,22
2018,4,1640,23
2018,5,2945,22
2018,3,451,10
2018,3,175,25
2018,5,3576,25
2017,11,3804,25
2017,10,3304,14
2017,12,269,18
2018,8,1523,25
2017,11,3136,18
2018,2,1868,15
2017,11,2588,25
2018,1,2984,25
2018,5,635,4
2018,8,2945,22
2018,2,3576,25
2018,6,3576,25
2018,3,1680,10
2018,8,817,25
2018,4,3775,12
2018,4,3136,18
2018,1,3617,25
2017,9,484,21
2018,6,3576,25
2018,7,3576,25
2018,6,2444,18
2017,12,2230,17
2018,6,2373,10
2018,8,3409,25
2018,3,860,25
2017,12,704,25
2018,2,2917,17
2018,7,3576,25
2017,12,769,22
2018,5,3534,25
2018,2,3228,4
2018,1,2797,15
2018,6,3067,15
2017,12,446,13
2018,3,894,10
2018,3,607,18
2017,12,2564,15
2018,8,3228,4
2018,4,1754,25
2018,4,1754,25
2018,2,3576,25
2018,3,3576,25
2018,3,3576,25
2017,4,1563,7
2018,8,1547,25
2017,3,3576,25
2017,11,3130,25
2017,11,3130,25
2017,5,3136,18
2017,5,3136,18
2017,5,3136,18
2017,5,3136,18
2018,1,1088,25
2017,11,1523,25
2018,3,672,4
2017,12,556,6
2018,4,3875,22
2018,5,3284,10
2018,5,3284,10
2018,5,3284,10
2018,5,3284,10
2018,1,1484,4
2018,2,1890,10
2018,4,465,25
2017,9,1139,17
2017,9,964,4
2018,1,2572,8
2017,10,1913,25
2017,9,3962,10
2017,11,2872,10
2018,2,1581,17
2017,9,3927,10
2018,5,1729,4
2018,3,2498,10
2018,4,2373,10
2017,11,1139,17
2017,2,2128,18
2018,7,3639,23
2018,7,2918,11
2018,4,2270,25
2018,4,1996,10
2018,5,3492,25
2018,6,4085,23
2018,6,3359,25
2018,4,2001,25
2018,8,3841,23
2018,8,722,11
2018,8,3576,25
2018,4,835,22
2018,4,835,22
2018,4,835,22
2018,4,835,22
2018,4,149,25
2018,4,3201,10
2018,4,2917,17
2018,4,1849,25
2018,8,1996,10
2018,7,3576,25
2018,7,2588,25
2018,4,2680,17
2018,6,2649,10
2018,8,2447,18
2018,4,3804,25
2018,4,818,10
2018,5,3665,10
2018,4,451,10
2018,8,3538,22
2018,8,3538,22
2018,8,3538,22
2018,8,3538,22
2018,4,1500,23
2018,6,1878,17
2018,5,3067,15
2018,8,2578,17
2018,5,4001,12
2018,4,2849,25
2018,4,276,10
2018,4,276,10
2018,5,3405,23
2018,6,857,15
2018,6,2001,25
2018,4,2917,17
2018,6,3307,10
2018,5,1632,22
2018,6,1298,4
2018,4,3136,18
2018,4,1186,10
2018,5,3576,25
2018,4,451,10
2018,5,1523,25
2018,4,2798,18
2018,3,596,10
2018,3,596,10
2017,12,2132,3
2017,2,2222,18
2018,2,737,18
2018,3,3576,25
2018,4,3538,22
2018,7,1186,10
2018,2,2447,18
2018,1,2771,22
2017,12,3228,4
2018,8,3221,25
2018,7,276,10
2017,11,505,8
2018,1,3860,22
2018,2,897,22
2018,3,1439,8
2018,2,3992,25
2018,4,969,12
2018,1,3576,25
2018,2,2992,9
2017,11,2626,26
2017,11,2626,26
2018,5,3136,18
2018,2,1980,23
2018,8,3576,25
2017,12,446,13
2018,1,3687,4
2018,1,328,25
2018,1,451,10
2017,8,384,10
2018,5,483,5
2018,5,3576,25
2018,2,2343,5
2018,4,1360,8
2018,8,817,25
2018,2,2641,22
2018,1,3576,25
2018,5,3167,8
2018,5,2025,23
2018,8,2331,25
2018,3,3824,18
2017,12,3356,25
2018,4,2927,12
2018,5,512,10
2018,4,2025,23
2018,3,2579,25
2017,11,2917,17
2018,7,30,15
2018,5,3576,25
2018,1,3576,25
2018,2,1822,25
2018,2,566,15
2017,12,1139,17
2018,2,1872,25
2018,1,1252,25
2018,3,874,7
2018,4,3749,25
2017,9,2696,19
2017,12,857,15
2018,5,3641,23
2017,12,2373,10
2018,2,1877,25
2018,2,1268,15
2017,12,3576,25
2018,1,182,18
2018,2,3136,18
2018,5,3576,25
2018,1,556,6
2018,1,3136,18
2018,2,2715,10
2017,11,2967,20
2017,11,2967,20
2018,3,3156,10
2018,2,817,25
2018,5,3113,25
2018,1,3576,25
2018,7,3576,25
2018,2,3576,25
2018,1,3749,25
2018,5,3276,25
2018,4,3576,25
2018,5,3451,18
2017,12,3744,25
2018,2,3576,25
2018,2,3576,25
2017,12,3228,4
2017,12,3228,4
2018,1,1129,12
2018,1,1095,5
2018,1,1095,5
2018,1,556,6
2018,1,1305,10
2018,4,3576,25
2018,4,1817,25
2018,4,1817,25
2018,3,3396,25
2018,2,1245,25
2017,10,3136,18
2018,6,451,10
2018,1,2002,17
2018,1,451,10
2017,12,3576,25
2018,5,3576,25
2018,2,2537,22
2018,3,2771,22
2017,10,3239,17
2018,4,3928,10
2018,4,556,6
2018,1,3356,25
2018,1,3409,25
2018,4,451,10
2018,7,3409,25
2018,3,864,17
